lon,lat
125.9225016,-8.751576385
125.9129448,-8.748221315
125.9035928,-8.756596181
124.4365754,-9.289870159
124.4247679,-9.257189652
124.3340582,-9.208499896
124.3300963,-9.219831739
124.3394103,-9.226734955
124.3449862,-9.216696304
124.3560446,-9.215318978
124.3499814,-9.208020017
124.3540353,-9.203307032
124.3496827,-9.205276684
124.3455332,-9.199754217
124.3603951,-9.200825432
124.3810751,-9.195935615
124.3726922,-9.198908848
124.3637184,-9.204559601
124.3628632,-9.210367352
124.3735165,-9.201863718
125.6304375,-8.162827519
125.5898583,-8.556012015
125.5923689,-8.56368259
125.5813961,-8.554669087
125.6009175,-8.256640425
125.5876093,-8.260876512
125.6840623,-8.562796316
125.5697883,-8.551445814
125.5862803,-8.558338957
125.6019498,-8.595056891
125.7775883,-8.562927342
125.5312474,-8.244316214
125.5898204,-8.237331789
125.5617542,-8.223131284
125.5946206,-8.196332057
125.6237416,-8.142039456
125.6147562,-8.184241066
125.6022302,-8.166813034
125.5497849,-8.548242161
125.5520602,-8.548263158
125.5511632,-8.550728405
125.5510114,-8.553069726
125.5556476,-8.550166412
125.5541715,-8.552633513
125.5573791,-8.54860215
125.5572604,-8.552340557
125.560032,-8.552966425
125.5600532,-8.549945094
125.5619542,-8.550736953
125.8228297,-8.516532701
125.7650931,-8.517658236
125.7837117,-8.537130165
125.753973,-8.547659443
125.7338763,-8.54927711
125.7284551,-8.531567385
125.2745795,-8.799979274
125.2949394,-8.792013529
125.3175365,-8.788383138
125.3120244,-8.812090725
125.315031,-8.804313533
125.3280057,-8.805295071
125.3803816,-8.786080659
125.3819551,-8.797749678
125.3788623,-8.809460108
125.3690225,-8.817069109
125.3804072,-8.820716351
125.3605727,-8.832549549
125.3781677,-8.831691964
125.2986898,-8.732770605
125.3241674,-8.734869114
125.3036473,-8.748367459
125.3224685,-8.746628003
125.5056406,-8.834962531
125.4457179,-8.843527049
125.4468011,-8.851002985
125.441995,-8.831790196
125.4571734,-8.82085631
125.4567067,-8.84074695
125.4545397,-8.830682938
125.4615509,-8.828986969
125.4613242,-8.852383828
125.4758163,-8.840906094
125.4782229,-8.859345465
125.4799998,-8.850227246
125.4938196,-8.84448813
125.4514519,-8.775617375
125.4439199,-8.785998405
125.456602,-8.79521892
125.4777396,-8.814363546
125.4872434,-8.824568221
126.9916893,-8.552385997
126.9796601,-8.5356126
127.011336,-8.531478474
126.9807149,-8.519170889
126.9935102,-8.519490535
126.9875579,-8.526370296
127.001427,-8.524243823
126.9940156,-8.524988026
126.9992894,-8.526264319
126.9920652,-8.531086594
126.9963622,-8.527230915
127.0009353,-8.529461975
126.9975677,-8.531530171
126.8342215,-8.515734035
126.8145582,-8.529558692
126.8285237,-8.535842883
126.8222639,-8.55250648
126.8109589,-8.550535624
126.0433469,-8.694511898
125.9863851,-8.648186188
126.0129161,-8.710442416
125.9390816,-8.534074667
126.0192073,-8.516350088
126.008078,-8.504134657
126.0064187,-8.506960871
126.0061099,-8.511074259
126.0038878,-8.515103734
125.9946831,-8.521437663
125.920316,-8.854329956
126.0029082,-8.814616707
125.8570814,-9.0298902
126.0336747,-9.056379125
125.7035097,-9.002440984
125.7086608,-8.900807734
125.7689215,-8.777914216
125.7538099,-8.809568734
125.7181928,-8.792566989
125.7919308,-8.82800347
125.7784079,-8.857419362
125.7406671,-8.878539193
125.6934148,-8.827885348
125.7249649,-8.857946525
125.7059005,-8.858612705
125.7861972,-9.125111372
125.7911171,-8.967539557
125.7382098,-9.025480212
125.9020099,-9.097872243
125.8134149,-9.101363426
125.7453659,-8.958641387
125.7829921,-8.917181549
125.8856718,-8.948669328
125.5994521,-9.003135186
125.6058968,-9.042027971
125.7086623,-9.072263362
125.6590995,-9.028162491
125.6829014,-9.005649608
125.6736061,-8.985088601
125.7993048,-8.754975767
125.7979185,-8.730099801
125.7817347,-8.76641587
125.7603584,-8.78908499
125.748395,-8.793548235
125.736712,-8.82527516
125.6987685,-8.810593228
125.7166438,-8.820819475
125.7068557,-8.827380576
125.6909514,-8.840980036
125.6919864,-8.858866205
125.7341128,-8.841710018
125.7157529,-8.839195495
125.7698691,-8.834307807
125.7607296,-8.861044846
125.7678401,-8.876057691
125.6685424,-8.915225338
125.6289929,-8.925018138
125.6167369,-8.93958064
125.6578445,-8.93195175
125.6771635,-8.941705037
125.6417812,-8.942050996
125.6460491,-8.958015961
125.6688851,-8.955555831
125.6809351,-8.967993336
125.6587769,-8.968295546
125.6501372,-8.974754888
125.6757024,-8.9765485
125.6542094,-8.982515719
125.70435,-8.925032904
125.7082029,-8.881856747
125.7050473,-8.961224501
125.6927471,-9.03614487
125.619884,-8.964468112
125.6317528,-8.988136089
125.6357807,-8.999551823
125.6407262,-9.001678564
125.6482635,-8.992686034
125.6453533,-9.003420226
125.6612911,-9.012869182
125.6514726,-9.004337204
125.6590289,-9.000838967
125.6630321,-8.992746946
125.6727295,-9.006428114
125.6798766,-8.993518016
125.6323641,-9.012652183
125.644023,-9.009656855
125.6489256,-9.012446624
125.6388582,-9.027407242
125.6656165,-9.043012803
125.6210049,-9.008526657
125.6112564,-9.013807454
125.6243465,-9.039840607
125.6539109,-9.061063364
125.6849793,-9.067059911
125.60108,-8.971266517
125.6049634,-8.98736353
125.6008655,-9.02039043
125.6012077,-9.030833084
125.7271647,-9.103356811
125.683354,-9.13491093
125.6959928,-9.166177846
125.727192,-9.129834788
125.7197108,-9.15833782
125.7407565,-9.151732917
125.7664564,-9.144291629
125.8459903,-8.924550344
125.984698,-9.07880799
125.9494902,-9.039706286
125.7850615,-8.935655773
125.7666448,-8.899740957
125.9249177,-8.934951675
125.9912991,-8.996095285
126.0032142,-9.040750789
126.0210772,-9.023897664
125.746877,-8.918310452
125.7327435,-8.986657794
125.9734417,-9.034729708
125.7718751,-8.965965579
125.7876605,-9.100326982
125.7523171,-9.068804729
125.8015378,-8.99747195
125.7629973,-8.998844566
125.9485473,-9.089033173
125.9121961,-9.07479097
125.8308041,-8.967638393
125.9013607,-9.025438464
125.9275835,-9.121373397
125.8977333,-9.11969757
125.7945323,-9.040464785
125.8539253,-9.068342994
125.8568832,-9.107161727
124.2643441,-9.371251224
124.3912644,-9.341327969
124.3226096,-9.301110322
124.3019741,-9.484357168
124.0959903,-9.376179763
124.2089458,-9.296571217
124.183691,-9.321329411
124.3105491,-9.39766495
124.3336056,-9.332780459
124.3417175,-9.412453546
124.293094,-9.459141303
124.2531056,-9.309240112
124.3130083,-9.216679508
124.4333272,-9.196480881
124.3956095,-9.307414095
124.4196084,-9.207720041
124.3839207,-9.243184214
124.3350814,-9.242189286
124.3117152,-9.375653536
124.3018745,-9.386002659
124.3152972,-9.41339881
124.2835522,-9.419525915
124.1473433,-9.387396954
124.1376696,-9.335977676
124.1430319,-9.313347097
124.1224859,-9.314844646
124.1134204,-9.332134679
124.1153285,-9.352026235
124.0977161,-9.353276371
124.0641367,-9.344145033
124.2716841,-9.338039318
124.2499328,-9.337709535
124.2451467,-9.352993944
124.2397356,-9.365820001
124.2576554,-9.378918217
124.2786437,-9.359167339
124.2779726,-9.347532143
124.2917093,-9.367566083
124.2862713,-9.38935618
124.2685187,-9.396329035
124.1892152,-9.274214642
124.2057426,-9.258101544
124.2144429,-9.25894932
124.2224692,-9.257554197
124.2278422,-9.29666518
124.1607412,-9.302027482
124.1838398,-9.355609831
124.2230668,-9.357208827
124.2166599,-9.333007609
124.2059386,-9.346430562
124.3323539,-9.409715322
124.3480692,-9.422187429
124.3491402,-9.413040428
124.3362757,-9.301696363
124.3468635,-9.310918201
124.357235,-9.40002365
124.357861,-9.414637591
124.3626556,-9.406159576
124.3510347,-9.389698607
124.3685025,-9.387555866
124.3540928,-9.373498544
124.3443267,-9.383447021
124.3695871,-9.364288084
124.3527899,-9.350766476
124.3608757,-9.332948376
124.3646656,-9.316258945
124.3791696,-9.325178159
124.3553504,-9.303041039
124.3522309,-9.341192639
124.3706671,-9.336695861
124.3667568,-9.342061884
124.3747954,-9.349245589
124.3814822,-9.352063598
124.3865959,-9.350786703
124.3295849,-9.385233376
124.3450382,-9.366616509
124.3354961,-9.363792774
124.3241988,-9.353422259
124.325571,-9.345673495
124.3144233,-9.327677904
124.3209304,-9.363757966
124.3324331,-9.373442093
124.3138193,-9.368162643
124.3601992,-9.229809649
124.3680756,-9.231891754
124.3676549,-9.263435149
124.3758116,-9.272818399
124.3863319,-9.279218964
124.3818872,-9.259719166
124.4057293,-9.247430363
124.3982153,-9.267914661
124.4114867,-9.285452122
124.4229605,-9.284741258
124.4317145,-9.310260163
124.4485352,-9.301401311
124.3682079,-9.211637123
124.3917919,-9.216350655
124.4109374,-9.212623056
124.3342965,-9.199855613
124.3412063,-9.204097071
124.3427296,-9.208119315
124.3324477,-9.262059816
124.3150862,-9.247729499
124.3474498,-9.259721484
124.3500206,-9.267116863
124.3526051,-9.261202751
124.3615891,-9.263142389
124.3382018,-9.27924545
124.2919079,-9.321556966
124.3112388,-9.311755509
124.3052533,-9.358602696
124.2968709,-9.346226849
124.3488143,-9.233203022
124.3493228,-9.240739994
124.3429238,-9.246723909
124.3556994,-9.249560472
124.3449057,-9.253481114
124.2961414,-9.22593264
124.2815314,-9.228996991
124.2922775,-9.23572627
124.3003225,-9.239679415
124.30687,-9.234040909
124.3471139,-9.282170436
124.3474038,-9.292370919
124.3542741,-9.290263338
124.3617326,-9.283892891
124.3694434,-9.298801833
124.3781701,-9.290192508
124.3989986,-9.294341991
124.3937039,-9.319830196
124.4066512,-9.315146713
124.4033251,-9.329365256
124.4221673,-9.322677451
124.44401,-9.17642702
124.4677211,-9.188817358
124.455035,-9.226168003
124.4485207,-9.265887945
124.2374944,-9.250781009
124.2584149,-9.250877992
124.2712485,-9.241016024
124.239375,-9.329208241
124.2332334,-9.319604426
124.3216076,-9.277610895
124.3081433,-9.266574586
124.3058656,-9.288325275
124.2844512,-9.266086504
124.2888401,-9.28568752
124.2832177,-9.294830685
124.2517439,-9.276583185
124.2530995,-9.294974592
124.2676448,-9.296872892
124.2633328,-9.321749416
124.2799378,-9.309645129
124.3519584,-9.444295364
124.3377608,-9.43847203
124.3450253,-9.45239129
124.3301818,-9.471855054
124.3348645,-9.472696445
124.3386129,-9.476834424
124.3489631,-9.474056129
124.3240287,-9.435054826
124.3270809,-9.450535272
124.3394485,-9.457832952
124.350898,-9.460864982
124.3304198,-9.458192048
124.3201923,-9.456838756
124.3278419,-9.463209207
124.3161987,-9.463878982
124.3241763,-9.476096342
124.3088173,-9.426503358
124.2910153,-9.434463885
124.3124401,-9.434878755
124.3064627,-9.448441624
126.1321628,-8.859223121
126.4426738,-8.790737595
126.42563,-8.85139811
126.240426,-8.933056729
126.2591058,-8.818333164
126.3532221,-8.908170652
126.4089375,-8.924716815
126.4690082,-8.925831704
126.4785816,-8.896362275
126.5567786,-8.815325952
126.6223187,-8.735775074
126.6028813,-8.774838835
126.6626602,-8.728663439
126.6446536,-8.688639771
126.698174,-8.66671932
126.6945268,-8.722956645
126.1733564,-8.737967036
126.2122746,-8.796441873
126.221934,-8.871191798
126.3003132,-8.754989281
126.3242283,-8.702582351
126.3282115,-8.787247849
126.3711891,-8.811147071
126.485477,-8.663037347
126.4753063,-8.679848507
126.4054064,-8.708343206
126.1473317,-8.788375108
126.164908,-8.812677774
126.2027311,-8.842165221
126.2086121,-8.839965044
126.2070744,-8.850262978
126.2183741,-8.845692545
126.208859,-8.837140609
126.2124034,-8.838146475
126.2176147,-8.836434546
126.1917949,-8.807250514
126.0860503,-8.778286971
126.1171767,-8.7128431
126.2308635,-8.890597439
126.2296395,-8.899004567
126.2923049,-8.695539154
126.2706746,-8.720875223
126.277249,-8.739577148
126.284977,-8.740782846
126.3784144,-8.783558592
126.3718923,-8.832012702
126.4107027,-8.815493369
126.4726809,-8.715422679
126.4662061,-8.698100514
126.4927959,-8.704592819
126.4521351,-8.761249095
126.3810608,-8.764780664
126.3807236,-8.75155732
126.3408999,-8.732349335
126.3893513,-8.747041947
126.393781,-8.740037402
126.3911463,-8.736085315
126.3655766,-8.751649028
126.3843756,-8.735309193
126.3767364,-8.734907065
126.3630092,-8.719262129
126.4689089,-8.735078287
126.428528,-8.732258064
126.4071431,-8.748538199
126.4213067,-8.75710985
126.5125602,-8.760101934
126.4666005,-8.644500094
126.630969,-8.669320057
126.6705772,-8.684524329
126.6741548,-8.693182773
126.6486533,-8.64879049
126.6654984,-8.655332156
126.7206545,-8.748490678
126.6933727,-8.744851078
126.7017621,-8.749682128
126.7025014,-8.75396574
126.7150897,-8.714094053
126.6625481,-8.670104146
126.6879822,-8.685047875
126.6877924,-8.755327341
126.6778543,-8.759649776
126.665187,-8.761221689
126.2572518,-8.869035118
126.2704509,-8.912033671
126.2793084,-8.910681121
126.3068598,-8.896706116
126.2813439,-8.917685682
126.2864378,-8.914026377
126.274778,-8.935823609
126.2724761,-8.95223679
126.2592084,-8.967939777
126.2752233,-8.971160987
126.3136941,-8.965280747
126.3638374,-8.871415375
126.3671051,-8.870513625
126.367325,-8.868178063
126.3664058,-8.866340153
126.3611372,-8.868761067
126.3587254,-8.862042385
126.363748,-8.860351559
126.3647537,-8.85779046
126.3596157,-8.855520895
126.365443,-8.854636142
126.3604567,-8.843698567
126.3687242,-8.84955977
126.1652948,-8.948261221
126.1449215,-8.956279542
126.1856111,-8.921964618
126.2122481,-8.957620818
126.2100309,-8.903944158
126.2574017,-8.920593378
126.255674,-8.751261324
126.2245129,-8.691091136
126.2136685,-8.675970045
126.3009493,-8.837494816
126.3363036,-8.84636823
126.3680013,-8.879745167
126.3638391,-8.882470507
126.3642865,-8.877887408
126.3780526,-8.879414383
126.3878799,-8.890388349
126.3683466,-8.860192345
126.3915976,-8.872519275
126.3741551,-8.862052256
126.3746989,-8.867750761
126.5145671,-8.872298926
126.506679,-8.860699839
126.5134184,-8.702632971
126.5961941,-8.702768454
126.5797258,-8.688493447
126.5618251,-8.689787685
126.5728192,-8.707300636
126.5877581,-8.726694803
126.5559366,-8.74871081
126.5844467,-8.749521144
126.5823766,-8.797015413
126.5631604,-8.794762214
126.5619894,-8.784655708
126.5604424,-8.775447988
126.5720186,-8.778273068
126.5163657,-8.831917444
126.515929,-8.837434614
126.5121783,-8.839444237
126.5240415,-8.842346253
126.5133567,-8.845160944
126.5105258,-8.846474368
126.5296424,-8.851489115
126.5186323,-8.861770576
126.5312672,-8.824898349
126.5363014,-8.835803339
126.5301997,-8.821709324
126.533131,-8.820722226
126.5225558,-8.821763648
126.5279195,-8.815707887
126.5410141,-8.821211431
126.5568787,-8.798260212
126.542794,-8.804216389
126.5385108,-8.791661694
126.5532137,-8.796689375
126.6366457,-8.777718604
126.6439477,-8.77360071
126.6307947,-8.762941811
126.6128776,-8.711227816
126.626175,-8.705696255
126.64603,-8.752097439
126.3685675,-8.693142624
126.3788926,-8.674034715
126.3499027,-8.696100491
126.3294378,-8.685847782
125.5452187,-8.786357828
125.6424461,-8.596585685
125.7647598,-8.703237908
125.738648,-8.625678453
125.547857,-8.667140379
125.5391282,-8.721628676
125.5868836,-8.661816238
125.6118477,-8.663246709
125.6192389,-8.705284506
125.524528,-8.836043484
125.4931522,-8.754387847
125.6144308,-8.777545327
125.5597256,-8.788701345
125.5838125,-8.805132025
125.5300898,-8.65002401
125.5491012,-8.634962115
125.5666332,-8.634863297
125.5772713,-8.615061944
125.6368934,-8.647852529
125.6656251,-8.677894171
125.6966145,-8.691918706
125.6918904,-8.666071567
125.7702,-8.672316385
125.6875742,-8.621376563
125.7024194,-8.584786487
125.6306174,-8.727087306
125.6609615,-8.710203048
125.6705125,-8.735709158
125.701063,-8.740854013
125.6751592,-8.750608607
125.6546098,-8.692655509
125.5669855,-8.693194183
125.5796874,-8.700671491
125.5593964,-8.766551306
125.5738781,-8.780403831
125.5910839,-8.726649937
125.5864879,-8.7434197
125.5638154,-8.812221302
125.5600907,-8.828687867
125.542067,-8.825925669
125.4796606,-8.77231475
125.4732425,-8.791755879
125.6105867,-8.7558425
125.6005666,-8.815699168
125.6016814,-8.701176219
125.5281557,-8.682284316
125.5437546,-8.686133532
125.5368813,-8.701143247
125.5216904,-8.706988762
125.482156,-8.71358458
125.5159092,-8.723133868
125.4791303,-8.727521693
125.5254352,-8.742726561
125.5108877,-8.746693668
125.5552825,-8.700153281
125.5601683,-8.737540222
125.5469402,-8.731983485
125.56694,-8.731765293
125.5531958,-8.713568249
125.5622961,-8.724374494
125.5638005,-8.714966974
125.548946,-8.745706661
125.5215621,-8.766019552
125.54788,-8.767485465
125.5399164,-8.764494495
125.5003101,-8.805057945
125.5275757,-8.813171682
125.516386,-8.793605012
125.5259891,-8.786710686
125.5858571,-8.604064143
125.5952387,-8.632757453
125.5249449,-8.6245335
125.5210672,-8.636133484
125.5818642,-8.630064981
125.5789274,-8.645350566
125.5608686,-8.649059713
125.6244849,-8.595497386
125.6144819,-8.594283611
125.6125509,-8.610812672
125.6137752,-8.625522907
125.5386664,-8.628541535
125.672335,-8.703725575
125.6774249,-8.724612302
125.6460629,-8.731757831
125.6854541,-8.711536134
125.7109439,-8.713359581
125.6559655,-8.75436948
125.6406936,-8.682878555
125.6353105,-8.691832562
125.6435879,-8.693597855
125.7541758,-8.731240846
125.7338564,-8.760535621
125.6372915,-8.705059027
125.6490496,-8.708942864
125.6536574,-8.722203185
125.6693717,-8.598969879
125.6559738,-8.613860403
125.667004,-8.629246222
125.6444759,-8.627202699
125.6349952,-8.616371535
125.6837057,-8.647234166
125.7097496,-8.676574291
125.6857065,-8.684206372
125.6558331,-8.648795202
125.6431322,-8.663764661
125.7262089,-8.665910582
125.6756082,-8.667270444
125.6421965,-8.675013643
125.7403822,-8.575887218
125.7101641,-8.616398882
125.7524465,-8.601321603
125.768292,-8.62840966
125.5368335,-9.001551837
125.5155555,-9.074323445
125.4558664,-9.036344744
125.5481924,-9.079972311
125.4620402,-8.993284346
125.4730006,-8.959659824
125.4933496,-8.943358351
125.6086004,-8.857347587
125.6324319,-8.808326357
125.6626772,-8.825244515
125.6794882,-8.879326003
125.6354077,-8.856010948
125.5286333,-8.859923903
125.5835324,-8.876550738
125.6031878,-8.828973719
125.5463692,-8.895797731
125.5857585,-8.945667505
125.5082171,-8.919626527
125.582734,-9.057987424
125.6366426,-9.082776962
125.6555349,-8.798925365
125.6921168,-8.779097606
125.6640093,-8.775411712
125.6573558,-8.811748651
125.6771048,-8.797523878
125.6493787,-8.871751179
125.6383551,-8.835437373
125.6134504,-8.835514672
125.6275633,-8.838990869
125.6131387,-8.847100965
125.6178073,-8.796966031
125.6152316,-8.820129693
125.5528468,-8.870152057
125.5672166,-8.87191482
125.5787995,-8.868207326
125.5877982,-8.863939415
125.544013,-8.847312087
125.6549638,-8.839652794
125.6781193,-8.826825718
125.6796678,-8.848609076
125.6630724,-8.861055479
125.6664134,-8.883985024
125.5566866,-8.853572293
125.5752892,-8.857257876
125.5738176,-8.845350832
125.5918248,-8.85275082
125.6016598,-8.843939135
125.5823231,-8.837076321
125.6007692,-8.836394039
125.5971152,-8.837290339
125.5883613,-8.828534632
125.5954336,-8.831428218
125.5950944,-8.846764779
125.5071459,-8.997487131
125.5100163,-8.992470305
125.5073707,-8.987674319
125.5027068,-8.983309142
125.4991555,-8.987567006
125.4992124,-8.992773727
125.5015083,-8.999002989
125.4989917,-9.006471891
125.509796,-9.035164419
125.4915868,-8.97061391
125.501009,-8.97219786
125.5339684,-9.145562893
125.5471497,-9.13066569
125.5091482,-9.128808554
125.5086732,-9.106505967
125.4825792,-9.070563153
125.5197442,-8.985258444
125.5103585,-8.970354071
125.5223255,-8.974884435
125.520355,-8.961853432
125.4951249,-9.033640274
125.4762303,-9.031450839
125.5114587,-9.008200951
125.524983,-8.991629508
125.5309811,-9.02357218
125.5378498,-9.038810669
125.681117,-9.099902389
